"content_id","user_id","reaction_type","datetime","content_type","category","type","sentiment","score","category_total_score"
"273cb5658c43428ebd2b46ae0c2ae046","e0e16358f8504085bc5aed8e6a4b2ec1","peeking","2020-11-13 01:34:00","GIF","animals","peeking","neutral",35,"65063"
"273cb5658c43428ebd2b46ae0c2ae046","ed5e167594a8482c8b431b9bb71d0495","dislike","2021-05-23 23:11:00","GIF","animals","dislike","negative",10,"65063"
"273cb5658c43428ebd2b46ae0c2ae046","f25dc445de4a47ee92a40ff29c56656d","disgust","2021-01-06 07:20:00","GIF","animals","disgust","negative",0,"65063"
"273cb5658c43428ebd2b46ae0c2ae046","fe1c151b1a9543fa9a4cf3214adba852","want","2020-10-18 20:30:00","GIF","animals","want","positive",70,"65063"
"27ec2b21a7494181b182150a174fc277","05782669264e4c14990e14c8dbb13bef","adore","2020-11-27 22:33:00","GIF","animals","adore","positive",72,"65063"
"27ec2b21a7494181b182150a174fc277","0828c4e163ec4121aa07eefd37954bb9","intrigued","2020-09-10 15:53:00","GIF","animals","intrigued","positive",45,"65063"
"27ec2b21a7494181b182150a174fc277","109782f941414d5a826f9a4ea672f65b","hate","2020-10-26 21:04:00","GIF","animals","hate","negative",5,"65063"
"27ec2b21a7494181b182150a174fc277","15e325b1c2214bf8801018d76b03646e","want","2021-05-01 23:23:00","GIF","animals","want","positive",70,"65063"
"27ec2b21a7494181b182150a174fc277","192a526b49524bdab6594661dab12716","heart","2020-11-09 21:27:00","GIF","animals","heart","positive",60,"65063"
"27ec2b21a7494181b182150a174fc277","192a526b49524bdab6594661dab12716","like","2021-05-18 03:15:00","GIF","animals","like","positive",50,"65063"
"27ec2b21a7494181b182150a174fc277","1ee25417364842209b8ffc82d1ef450c","indifferent","2021-03-27 17:52:00","GIF","animals","indifferent","neutral",20,"65063"
"27ec2b21a7494181b182150a174fc277","248a8f9f10ac4786adfbd0c3dd4e4b97","heart","2020-11-06 00:51:00","GIF","animals","heart","positive",60,"65063"
"27ec2b21a7494181b182150a174fc277","274ac4ac395a4f7090e59771ac3db11b","interested","2020-11-06 04:05:00","GIF","animals","interested","positive",30,"65063"
"27ec2b21a7494181b182150a174fc277","3956593b7739426ab7a5e841c95a5df9","like","2021-03-11 03:11:00","GIF","animals","like","positive",50,"65063"
"27ec2b21a7494181b182150a174fc277","3e65775b36e4495d9c4528127fb3da5f","peeking","2021-05-01 11:19:00","GIF","animals","peeking","neutral",35,"65063"
"27ec2b21a7494181b182150a174fc277","3eb6dad3c0174e778920fbdea84b0acc","intrigued","2021-05-28 05:00:00","GIF","animals","intrigued","positive",45,"65063"
"27ec2b21a7494181b182150a174fc277","45064aca5e284b1fbe64202fc5e0daba","dislike","2021-05-02 07:12:00","GIF","animals","dislike","negative",10,"65063"
"27ec2b21a7494181b182150a174fc277","4793cc6dbe6042ccbfd47ce8fd4d0eab","super love","2021-04-09 03:07:00","GIF","animals","super love","positive",75,"65063"
"27ec2b21a7494181b182150a174fc277","49f49bcf17fe4edd990d16c3d1df931b","cherish","2020-10-27 22:36:00","GIF","animals","cherish","positive",70,"65063"
"27ec2b21a7494181b182150a174fc277","4cbd005f69d54a8399477009f69c0e7d","super love","2020-11-11 22:41:00","GIF","animals","super love","positive",75,"65063"
"27ec2b21a7494181b182150a174fc277","4cff698bdef1497ca78e75058de67fe8","scared","2021-06-10 09:02:00","GIF","animals","scared","negative",15,"65063"
"27ec2b21a7494181b182150a174fc277","568e7c6fb1e94a85897caaaaa0ce8832","like","2020-06-22 23:19:00","GIF","animals","like","positive",50,"65063"
"27ec2b21a7494181b182150a174fc277","6178d76aaf2e445393ee02ca23ed3fdc","cherish","2020-11-11 04:16:00","GIF","animals","cherish","positive",70,"65063"
"27ec2b21a7494181b182150a174fc277","61d88e0ec0e7435285ad555e464ff933","love","2021-04-02 17:55:00","GIF","animals","love","positive",65,"65063"
"27ec2b21a7494181b182150a174fc277","6978b891dea242178bc847d5aa25e743","like","2020-10-06 19:23:00","GIF","animals","like","positive",50,"65063"
"27ec2b21a7494181b182150a174fc277","740a4abd187d4783990b161c52fb5f86","intrigued","2021-02-22 15:42:00","GIF","animals","intrigued","positive",45,"65063"
"27ec2b21a7494181b182150a174fc277","76a034b7e1634735a15bb0ff645ca627","disgust","2021-03-01 08:15:00","GIF","animals","disgust","negative",0,"65063"
"27ec2b21a7494181b182150a174fc277","77a7b81e96f74e5a92c75b07f7333913","intrigued","2021-02-16 13:38:00","GIF","animals","intrigued","positive",45,"65063"
"27ec2b21a7494181b182150a174fc277","7d624010a0e7455ba60648c5c467dd80","like","2021-03-25 18:37:00","GIF","animals","like","positive",50,"65063"
"27ec2b21a7494181b182150a174fc277","7d8c8c7777a84743b35f349c0ac07866","like","2021-05-21 13:00:00","GIF","animals","like","positive",50,"65063"
"27ec2b21a7494181b182150a174fc277","91fa72403d294dd0baf1ace7742a6e3f","like","2020-10-21 23:56:00","GIF","animals","like","positive",50,"65063"
"27ec2b21a7494181b182150a174fc277","9b6d35f95e154cd0a8d7b1f3340e02c4","worried","2021-04-07 01:28:00","GIF","animals","worried","negative",12,"65063"
"27ec2b21a7494181b182150a174fc277","9bbcd2412de44a55a3fe2292cfbdc11c","want","2020-11-09 23:54:00","GIF","animals","want","positive",70,"65063"
"27ec2b21a7494181b182150a174fc277","a710ab29b72a42c8a79b42e63d4a8bfd","disgust","2020-09-29 07:59:00","GIF","animals","disgust","negative",0,"65063"
"27ec2b21a7494181b182150a174fc277","ad4bd87855e7487ca4db470b23bbd832","heart","2021-06-14 21:46:00","GIF","animals","heart","positive",60,"65063"
"27ec2b21a7494181b182150a174fc277","b473e898b7b04a57959d484bf4cc4483","interested","2021-04-01 17:02:00","GIF","animals","interested","positive",30,"65063"
"27ec2b21a7494181b182150a174fc277","b596e7d8dd3f41258b994bf2283657cd","worried","2020-12-28 11:30:00","GIF","animals","worried","negative",12,"65063"
"27ec2b21a7494181b182150a174fc277","c5d0487987bd49509e63334382ef53af","want","2021-03-01 09:37:00","GIF","animals","want","positive",70,"65063"
"27ec2b21a7494181b182150a174fc277","cb97b0eafc934597b391846710c6fedc","super love","2020-12-02 01:14:00","GIF","animals","super love","positive",75,"65063"
"27ec2b21a7494181b182150a174fc277","d0ea9a004ea94c81b16aa20b72f824ea","adore","2020-12-29 04:08:00","GIF","animals","adore","positive",72,"65063"
"27ec2b21a7494181b182150a174fc277","e206e31b5f854964b6ead7ee5324def1","interested","2020-08-28 15:26:00","GIF","animals","interested","positive",30,"65063"
"27ec2b21a7494181b182150a174fc277","e57c1d5311ce4df6bb4b85647776fd6d","peeking","2021-03-20 14:10:00","GIF","animals","peeking","neutral",35,"65063"
"27ec2b21a7494181b182150a174fc277","e6a52b6a20ec4b09bbb74a1138014985","heart","2021-04-26 14:09:00","GIF","animals","heart","positive",60,"65063"
"27ec2b21a7494181b182150a174fc277","eff1e86a8ede4a41818b9442e3181ee3","intrigued","2021-01-31 13:47:00","GIF","animals","intrigued","positive",45,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","2c32ac39926d4473801f5733222ad74f","want","2020-07-24 02:26:00","photo","animals","want","positive",70,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","31d378e79e954e8ab5647fd346027dfe","indifferent","2020-08-12 16:37:00","photo","animals","indifferent","neutral",20,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","33a8d02ae2554ffe9d902df8c2914077","hate","2020-08-30 10:16:00","photo","animals","hate","negative",5,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","374634b7aead4f2f9303c15f456c4094","peeking","2020-06-21 10:39:00","photo","animals","peeking","neutral",35,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","3d5f257e556b4e19b127977bc5c4daed","heart","2020-06-28 11:50:00","photo","animals","heart","positive",60,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","3e65775b36e4495d9c4528127fb3da5f","peeking","2020-06-27 04:59:00","photo","animals","peeking","neutral",35,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","40e643fb369c4ecbbeb7810114f331fa","hate","2021-05-27 18:33:00","photo","animals","hate","negative",5,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","542041fbf3614353b0f0442c1585317a","love","2020-06-28 21:16:00","photo","animals","love","positive",65,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","56b8948a68bd425fb842eabe6bcfacca","super love","2021-03-03 03:06:00","photo","animals","super love","positive",75,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","5870e611621848e1a9a0ba86fe5598f7","indifferent","2020-10-05 08:08:00","photo","animals","indifferent","neutral",20,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","6e9c7f30264a4aa0b3ac36e852d10906","peeking","2020-07-24 01:16:00","photo","animals","peeking","neutral",35,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","75ef996fdee447d987e29b58ebd76ff0","worried","2021-04-06 06:10:00","photo","animals","worried","negative",12,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","76a034b7e1634735a15bb0ff645ca627","hate","2021-06-06 16:13:00","photo","animals","hate","negative",5,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","7719b807bf224b368f6944d9a87d239b","adore","2020-09-11 23:04:00","photo","animals","adore","positive",72,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","7918d46509534f209e28539e74c82e2f","like","2020-12-09 08:18:00","photo","animals","like","positive",50,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","808f5b0d17e344e1b58e7f35ebabaff2","scared","2020-06-26 06:25:00","photo","animals","scared","negative",15,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","8d3661fdd9534c1b857d82b3e34f569e","scared","2020-12-04 19:16:00","photo","animals","scared","negative",15,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","922d93a7d56a4e74b1bf1e7bab42dcc4","disgust","2020-11-14 00:40:00","photo","animals","disgust","negative",0,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","92c3576c863442a880056e1ff8c207e8","scared","2021-01-07 14:49:00","photo","animals","scared","negative",15,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","9a84c667c91347cebe690f847dbfe0db","intrigued","2021-01-16 23:06:00","photo","animals","intrigued","positive",45,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","9be473d9cfdf4954bae209b0555a8ebb","indifferent","2021-01-20 12:57:00","photo","animals","indifferent","neutral",20,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","9ce133dfbd87455996d7a402add824ca","super love","2020-11-13 05:59:00","photo","animals","super love","positive",75,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","a8d09ab944c6493cafdf93888822a4b0","hate","2020-11-17 18:49:00","photo","animals","hate","negative",5,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","acfcd174178c4af381185be702fb80cf","like","2020-11-29 14:54:00","photo","animals","like","positive",50,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","ad4bd87855e7487ca4db470b23bbd832","disgust","2021-05-25 15:23:00","photo","animals","disgust","negative",0,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","ae4eaf329db8457dad581c4fad4b7eff","super love","2020-06-27 02:17:00","photo","animals","super love","positive",75,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","b09e31252162443bbea025895b7605bc","scared","2021-02-06 08:50:00","photo","animals","scared","negative",15,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","b3a846395a4f4c978ea82ac49882e27a","scared","2020-07-01 12:15:00","photo","animals","scared","negative",15,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","c880dbc589974f389055c254b9133175","indifferent","2021-02-26 17:32:00","photo","animals","indifferent","neutral",20,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","d55f331496cc4a5db650f43f094cd3c3","disgust","2020-12-26 08:14:00","photo","animals","disgust","negative",0,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","d71363d5646844b0b64194c4776bce98","adore","2020-10-12 14:17:00","photo","animals","adore","positive",72,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","db0066e183cc43f3990b983010aa5370","hate","2021-01-16 22:57:00","photo","animals","hate","negative",5,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","e8c9386c8fbc40cc9587ccb912ec5c10","peeking","2020-11-23 23:20:00","photo","animals","peeking","neutral",35,"65063"
"2cbbdbf6b34e4fbbbdc6904e61f91ce7","fc17ca617c664ceb850432f58b438b45","adore","2021-03-17 07:37:00","photo","animals","adore","positive",72,"65063"
"2ceee25a84614409ab417a72d97d722d","07061727dc054411ab7879f95b1869a9","love","2021-02-14 00:25:00","photo","animals","love","positive",65,"65063"
"2ceee25a84614409ab417a72d97d722d","0c347562ce55450b91ab0707662b36f5","disgust","2020-09-06 08:25:00","photo","animals","disgust","negative",0,"65063"
"2ceee25a84614409ab417a72d97d722d","18c56602937e4ff3bc6c43f0b14212ca","disgust","2021-06-05 09:14:00","photo","animals","disgust","negative",0,"65063"
"2ceee25a84614409ab417a72d97d722d","1d8dfb6a330c4eb9a603364f207c6e57","like","2020-11-28 10:12:00","photo","animals","like","positive",50,"65063"
"2ceee25a84614409ab417a72d97d722d","225f147b095140a896fb2ceba9f3153a","peeking","2020-08-11 07:11:00","photo","animals","peeking","neutral",35,"65063"
"2ceee25a84614409ab417a72d97d722d","2c32ac39926d4473801f5733222ad74f","super love","2021-01-15 14:12:00","photo","animals","super love","positive",75,"65063"
"2ceee25a84614409ab417a72d97d722d","374634b7aead4f2f9303c15f456c4094","scared","2021-03-13 11:26:00","photo","animals","scared","negative",15,"65063"
"2ceee25a84614409ab417a72d97d722d","3954373b24114d3a98ba03bafc1a1a6d","interested","2020-10-10 20:17:00","photo","animals","interested","positive",30,"65063"
"2ceee25a84614409ab417a72d97d722d","40e643fb369c4ecbbeb7810114f331fa","cherish","2021-02-03 20:31:00","photo","animals","cherish","positive",70,"65063"
"2ceee25a84614409ab417a72d97d722d","41b0ee0928684c4ba22db533a7fa46af","like","2020-12-16 19:21:00","photo","animals","like","positive",50,"65063"
"2ceee25a84614409ab417a72d97d722d","56e65b5be1b44f67b596e75bf103783b","peeking","2020-12-18 22:22:00","photo","animals","peeking","neutral",35,"65063"
"2ceee25a84614409ab417a72d97d722d","63e07d147bed44b89cf04a7e9b2a99ea","adore","2020-07-26 16:22:00","photo","animals","adore","positive",72,"65063"
"2ceee25a84614409ab417a72d97d722d","63e07d147bed44b89cf04a7e9b2a99ea","peeking","2021-04-30 12:00:00","photo","animals","peeking","neutral",35,"65063"
"2ceee25a84614409ab417a72d97d722d","63e1cb43d3dc491aaf16209c1c152c44","indifferent","2021-05-22 13:52:00","photo","animals","indifferent","neutral",20,"65063"
"2ceee25a84614409ab417a72d97d722d","8abcf6677be3439f97bb3375a3de366c","want","2020-07-17 16:20:00","photo","animals","want","positive",70,"65063"
"2ceee25a84614409ab417a72d97d722d","9210e8ddd2a24ea78cbdf37e1e8efea5","worried","2021-06-10 20:44:00","photo","animals","worried","negative",12,"65063"
"2ceee25a84614409ab417a72d97d722d","987b33de730748c1b34a6c6806d7af67","hate","2021-05-17 00:05:00","photo","animals","hate","negative",5,"65063"
"2ceee25a84614409ab417a72d97d722d","a4a3247c5e6849d0a768a8d7db1c8ef4","want","2021-02-02 14:11:00","photo","animals","want","positive",70,"65063"
"2ceee25a84614409ab417a72d97d722d","a559688e3f10436fa25e8ad553eacb89","adore","2020-09-16 08:51:00","photo","animals","adore","positive",72,"65063"
"2ceee25a84614409ab417a72d97d722d","a92660de21544694a86e88cb81c8ea95","indifferent","2020-08-03 02:33:00","photo","animals","indifferent","neutral",20,"65063"
"2ceee25a84614409ab417a72d97d722d","a92660de21544694a86e88cb81c8ea95","intrigued","2020-11-26 16:16:00","photo","animals","intrigued","positive",45,"65063"
"2ceee25a84614409ab417a72d97d722d","ad4bd87855e7487ca4db470b23bbd832","want","2020-11-28 13:23:00","photo","animals","want","positive",70,"65063"
"2ceee25a84614409ab417a72d97d722d","bec3a622137349c29d57e0281c34f5cf","scared","2020-09-24 05:51:00","photo","animals","scared","negative",15,"65063"
"2ceee25a84614409ab417a72d97d722d","c1c53b8cb6a84343a3694a0595a97807","scared","2021-02-16 18:53:00","photo","animals","scared","negative",15,"65063"
"2ceee25a84614409ab417a72d97d722d","c5d0487987bd49509e63334382ef53af","intrigued","2020-12-11 13:36:00","photo","animals","intrigued","positive",45,"65063"
"2ceee25a84614409ab417a72d97d722d","cbc99939e6a642699819bffce6f38751","adore","2021-01-24 21:10:00","photo","animals","adore","positive",72,"65063"
"2ceee25a84614409ab417a72d97d722d","cbc99939e6a642699819bffce6f38751","peeking","2020-07-03 18:42:00","photo","animals","peeking","neutral",35,"65063"
"2ceee25a84614409ab417a72d97d722d","ddd079a800dd4aab955111961171db16","intrigued","2021-03-07 01:12:00","photo","animals","intrigued","positive",45,"65063"
"2ceee25a84614409ab417a72d97d722d","f02267ef897443f59a2f03d2c8ec22ca","interested","2020-08-05 10:24:00","photo","animals","interested","positive",30,"65063"
"2ceee25a84614409ab417a72d97d722d","fdbaec82bc9847b88fe64aec7524e8e3","peeking","2020-11-23 23:01:00","photo","animals","peeking","neutral",35,"65063"
"2ceee25a84614409ab417a72d97d722d","fe224147e8934178b46eb12f22bd7ed1","dislike","2020-08-02 01:45:00","photo","animals","dislike","negative",10,"65063"
"2d0926be9a294e6cb342815c70172214","04e52602e3704a99bfdaf0c1655058da","scared","2020-09-11 20:32:00","GIF","animals","scared","negative",15,"65063"
"2d0926be9a294e6cb342815c70172214","1add9169fda04da282a04de3bf7ed8ca","super love","2020-12-18 17:17:00","GIF","animals","super love","positive",75,"65063"
"2d0926be9a294e6cb342815c70172214","30a7de62d6a147d6963f0724adf18c4b","dislike","2020-10-02 00:17:00","GIF","animals","dislike","negative",10,"65063"
"2d0926be9a294e6cb342815c70172214","3c45659fe24d4b0d82100b7704ea1ac6","peeking","2021-06-15 18:21:00","GIF","animals","peeking","neutral",35,"65063"
"2d0926be9a294e6cb342815c70172214","40f153509ac34b6c83c351cc7945dd01","cherish","2021-01-24 19:30:00","GIF","animals","cherish","positive",70,"65063"
"2d0926be9a294e6cb342815c70172214","57617bf3b7d049cb8d887d8346656397","indifferent","2021-02-26 17:18:00","GIF","animals","indifferent","neutral",20,"65063"
"2d0926be9a294e6cb342815c70172214","5870e611621848e1a9a0ba86fe5598f7","dislike","2020-09-15 22:46:00","GIF","animals","dislike","negative",10,"65063"
"2d0926be9a294e6cb342815c70172214","5ad56e9758f64e669b8f5c16358a9a97","like","2020-10-27 08:50:00","GIF","animals","like","positive",50,"65063"
"2d0926be9a294e6cb342815c70172214","7d8464e744df46bdb338d599eb730ea2","indifferent","2020-11-08 22:18:00","GIF","animals","indifferent","neutral",20,"65063"
"2d0926be9a294e6cb342815c70172214","80c36ce22cef4a47a563d2a60a2b1825","intrigued","2020-08-17 11:35:00","GIF","animals","intrigued","positive",45,"65063"
"2d0926be9a294e6cb342815c70172214","94bf7864a52e405ea7299702bf79c234","super love","2020-11-05 07:59:00","GIF","animals","super love","positive",75,"65063"
"2d0926be9a294e6cb342815c70172214","bf721d004fa144b1834f4730cd51aefa","indifferent","2020-10-24 05:23:00","GIF","animals","indifferent","neutral",20,"65063"
"2d0926be9a294e6cb342815c70172214","da97952a2eba46c4a19e3df3c40a1524","love","2020-06-27 21:44:00","GIF","animals","love","positive",65,"65063"
"2d0926be9a294e6cb342815c70172214","fe1c151b1a9543fa9a4cf3214adba852","worried","2020-08-19 07:02:00","GIF","animals","worried","negative",12,"65063"
"323c35ed081f4efd8bd6ce5208ceb0ed","08c64787e47b4a7fb00b5590eb5fbc3a","hate","2021-05-11 18:51:00","GIF","animals","hate","negative",5,"65063"
"323c35ed081f4efd8bd6ce5208ceb0ed","0ce03276e5384c96bcae9844fb0628ac","cherish","2021-03-06 04:30:00","GIF","animals","cherish","positive",70,"65063"
"323c35ed081f4efd8bd6ce5208ceb0ed","1879b6981639438ea07eddd735f8d57c","intrigued","2020-06-26 00:20:00","GIF","animals","intrigued","positive",45,"65063"
